6/17/17,17:38:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:39:0,, ,, ,0.00,0.00,,4.02
6/17/17,17:40:0,, ,, ,0.00,0.00,,4.02
6/17/17,17:41:9,, ,, ,0.00,0.00,,4.02
6/17/17,17:42:0,, ,, ,0.00,0.00,,4.01
6/17/17,17:43:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:44:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:45:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:46:11,8024.0239257812,W,3712.9653320312,N,663.30,0.00,,4.02
6/17/17,17:47:0,, ,, ,0.00,0.00,,4.02
6/17/17,17:48:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:49:0,, ,, ,0.00,0.00,,4.08
6/17/17,17:50:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:51:9,, ,, ,0.00,0.00,,4.03
6/17/17,17:52:0,, ,, ,0.00,0.00,,4.02
6/17/17,17:53:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:54:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:55:0,, ,, ,0.00,0.00,,4.02
6/17/17,17:56:9,, ,, ,0.00,0.00,,4.02
6/17/17,17:57:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:58:0,, ,, ,0.00,0.00,,4.03
6/17/17,17:59:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:0:45,, ,, ,0.00,0.00,,4.03
6/17/17,18:1:26,8024.0117187500,W,3712.9624023438,N,679.90,0.00,,4.03
6/17/17,18:2:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:3:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:4:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:5:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:6:9,, ,, ,0.00,0.00,,4.03
6/17/17,18:7:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:8:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:9:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:10:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:11:9,, ,, ,0.00,0.00,,4.03
6/17/17,18:12:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:13:0,, ,, ,0.00,0.00,,4.07
6/17/17,18:14:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:15:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:16:11,8024.0117187500,W,3712.9624023438,N,679.90,0.00,,4.03
6/17/17,18:17:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:18:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:19:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:20:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:21:9,, ,, ,0.00,0.00,,4.03
6/17/17,18:22:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:23:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:24:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:25:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:26:9,, ,, ,0.00,0.00,,4.03
6/17/17,18:27:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:28:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:29:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:30:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:31:24,8024.0009765625,W,3712.9572753906,N,689.80,0.00,,4.03
6/17/17,18:32:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:33:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:34:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:35:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:36:9,, ,, ,0.00,0.00,,4.02
6/17/17,18:37:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:38:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:39:0,, ,, ,0.00,0.00,,4.03
6/17/17,18:40:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:41:9,, ,, ,0.00,0.00,,4.03
6/17/17,18:42:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:43:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:44:0,, ,, ,0.00,2.49,,4.02
6/17/17,18:45:0,, ,, ,0.00,2.43,,4.03
6/17/17,18:46:11,8024.0009765625,W,3712.9572753906,N,689.80,0.60,,4.02
6/17/17,18:47:0,, ,, ,0.00,0.02,,4.02
6/17/17,18:48:0,, ,, ,0.00,0.03,,4.02
6/17/17,18:49:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:50:0,, ,, ,0.00,0.00,,4.02
6/17/17,18:51:9,, ,, ,0.00,0.00,,4.01
